股票代码	雅虎代码	公司名称	交易所
300336	300336.SZ	新文退	SZ
300330	300330.SZ	计通退	SZ
300325	300325.SZ	德威退	SZ
300312	300312.SZ	邦讯退	SZ
300309	300309.SZ	吉艾退	SZ
300300	300300.SZ	ST峡创	SZ
300297	300297.SZ	蓝盾退	SZ
300282	300282.SZ	三盛退	SZ
300273	300273.SZ	和佳退	SZ
300262	300262.SZ	*ST巴安	SZ
300216	300216.SZ	千山退	SZ
300202	300202.SZ	聚龙退	SZ
300186	300186.SZ	大华农	SZ
300178	300178.SZ	腾邦退	SZ
300164	300164.SZ	通源石油	SZ
300156	300156.SZ	神雾退	SZ
300116	300116.SZ	*ST保力	SZ
300104	300104.SZ	乐视退	SZ
300090	300090.SZ	盛运退	SZ
300089	300089.SZ	文化退	SZ
300064	300064.SZ	金刚退	SZ
300038	300038.SZ	数知退	SZ
300028	300028.SZ	金亚退	SZ
300023	300023.SZ	宝德退	SZ
300010	300010.SZ	豆神教育	SZ
003816	003816.SZ	中国广核	SZ
002951	002951.SZ	*ST金时	SZ
002781	002781.SZ	奇信退	SZ
002776	002776.SZ	*ST柏龙	SZ
002770	002770.SZ	科迪退	SZ
002751	002751.SZ	易尚退	SZ
002750	002750.SZ	*ST龙津	SZ
002740	002740.SZ	*ST爱迪	SZ
002711	002711.SZ	欧浦退	SZ
002699	002699.SZ	*ST美盛	SZ
002684	002684.SZ	猛狮退	SZ
002680	002680.SZ	长生退	SZ
002665	002665.SZ	ST航高	SZ
002656	002656.SZ	ST摩登	SZ
002621	002621.SZ	*ST美吉	SZ
002619	002619.SZ	*ST艾格	SZ
002618	002618.SZ	丹邦退	SZ
002610	002610.SZ	ST爱康	SZ
002604	002604.SZ	龙力退	SZ
002602	002602.SZ	ST华通	SZ
002509	002509.SZ	天茂退	SZ
002505	002505.SZ	鹏都农牧	SZ
002504	002504.SZ	*ST弘高	SZ
002503	002503.SZ	*ST搜特	SZ
002502	002502.SZ	ST鼎龙	SZ
002499	002499.SZ	科林退	SZ
002494	002494.SZ	华斯股份	SZ
002477	002477.SZ	雏鹰退	SZ
002473	002473.SZ	圣莱退	SZ
002464	002464.SZ	众应退	SZ
002450	002450.SZ	康得退	SZ
002447	002447.SZ	晨鑫退	SZ
002435	002435.SZ	ST长康	SZ
002433	002433.SZ	太安退	SZ
002417	002417.SZ	深南退	SZ
002411	002411.SZ	必康退	SZ
002379	002379.SZ	宏创控股	SZ
002359	002359.SZ	北讯退	SZ
002341	002341.SZ	ST新纶	SZ
002325	002325.SZ	*ST洪涛	SZ
002309	002309.SZ	*ST中利	SZ
002308	002308.SZ	*ST威创	SZ
002288	002288.SZ	*ST超华	SZ
002280	002280.SZ	ST联络	SZ
002260	002260.SZ	德奥退	SZ
002252	002252.SZ	上海莱士	SZ
002233	002233.SZ	塔牌集团	SZ
002220	002220.SZ	天宝退	SZ
002204	002204.SZ	大连重工	SZ
002168	002168.SZ	ST惠程	SZ
002147	002147.SZ	新光退	SZ
002143	002143.SZ	印纪退	SZ
002118	002118.SZ	*ST紫鑫	SZ
002113	002113.SZ	*ST天润	SZ
002089	002089.SZ	新海退	SZ
002087	002087.SZ	新纺退	SZ
002071	002071.SZ	长城退	SZ
002070	002070.SZ	众和退	SZ
002018	002018.SZ	华信退	SZ
002013	002013.SZ	中航机电	SZ
002003	002003.SZ	伟星股份	SZ
002002	002002.SZ	ST鸿达	SZ
001222	001222.SZ	源飞宠物	SZ
000996	000996.SZ	中期退	SZ
000982	000982.SZ	中银绒业	SZ
000979	000979.SZ	中弘退	SZ
000976	000976.SZ	*ST华铁	SZ
000971	000971.SZ	*ST高升	SZ
000961	000961.SZ	ST中南	SZ
000956	000956.SZ	中原油气	SZ
000939	000939.SZ	凯迪退	SZ
000918	000918.SZ	*ST嘉凯	SZ
000916	000916.SZ	华北高速	SZ
000866	000866.SZ	扬子石化	SZ
000861	000861.SZ	海印股份	SZ
000836	000836.SZ	ST富通	SZ
000835	000835.SZ	长动退	SZ
000832	000832.SZ	*ST龙涤	SZ
000827	000827.SZ	*ST长兴	SZ
000817	000817.SZ	辽河油田	SZ
000806	000806.SZ	银河退	SZ
000805	000805.SZ	*ST炎黄	SZ
000787	000787.SZ	*ST创智	SZ
000780	000780.SZ	ST平能	SZ
000777	000777.SZ	中核科技	SZ
000769	000769.SZ	*ST大菲	SZ
000765	000765.SZ	*ST华信	SZ
000763	000763.SZ	锦州石化	SZ
000760	000760.SZ	斯太退	SZ
000748	000748.SZ	长城信息	SZ
000732	000732.SZ	ST泰禾	SZ
000730	000730.SZ	*ST环保	SZ
000699	000699.SZ	S*ST佳纸	SZ
000693	000693.SZ	华泽退	SZ
000689	000689.SZ	ST宏业	SZ
000687	000687.SZ	华讯退	SZ
000675	000675.SZ	ST银山	SZ
000673	000673.SZ	当代退	SZ
000671	000671.SZ	ST阳光城	SZ
000667	000667.SZ	ST美置	SZ
000666	000666.SZ	经纬纺机	SZ
000662	000662.SZ	天夏退	SZ
000660	000660.SZ	*ST南华	SZ
000658	000658.SZ	ST海洋	SZ
000653	000653.SZ	ST九州	SZ
000621	000621.SZ	*ST比特	SZ
000618	000618.SZ	吉林化工	SZ
000616	000616.SZ	*ST海投	SZ
000613	000613.SZ	东海A退	SZ
000611	000611.SZ	天首退	SZ
000606	000606.SZ	顺利退	SZ
000602	000602.SZ	金马集团	SZ
000594	000594.SZ	国恒退	SZ
000588	000588.SZ	PT粤金曼	SZ
000587	000587.SZ	*ST金洲	SZ
000585	000585.SZ	东电退	SZ
000583	000583.SZ	S*ST托普	SZ
000578	000578.SZ	盐湖集团	SZ
000569	000569.SZ	长城股份	SZ
000562	000562.SZ	宏源证券	SZ
000556	000556.SZ	PT南洋	SZ
000549	000549.SZ	S湘火炬	SZ
000542	000542.SZ	TCL通讯	SZ
000540	000540.SZ	*ST中天	SZ
000535	000535.SZ	*ST猴王	SZ
000527	000527.SZ	美的电器	SZ
000522	000522.SZ	白云山A	SZ
000515	000515.SZ	攀渝钛业	SZ
000511	000511.SZ	烯碳退	SZ
000508	000508.SZ	琼民源A	SZ
000502	000502.SZ	绿景退	SZ
000428	000428.SZ	华天酒店	SZ
000421	000421.SZ	南京公用	SZ
000418	000418.SZ	小天鹅A	SZ
000417	000417.SZ	合百集团	SZ
000416	000416.SZ	*ST民控	SZ
000413	000413.SZ	ST旭电	SZ
000412	000412.SZ	ST五环	SZ
000406	000406.SZ	石油大明	SZ
000405	000405.SZ	ST鑫光	SZ
000150	000150.SZ	*ST宜康	SZ
000047	000047.SZ	ST中侨	SZ
000046	000046.SZ	*ST泛海	SZ
000038	000038.SZ	大通退	SZ
000033	000033.SZ	新都退	SZ
000024	000024.SZ	招商地产	SZ
000023	000023.SZ	*ST深天	SZ
000018	000018.SZ	神城A退	SZ
000016	000016.SZ	深康佳Ａ	SZ
000015	000015.SZ	PT中浩A	SZ
000013	000013.SZ	*ST石化A	SZ
000005	000005.SZ	ST星源	SZ
000003	000003.SZ	PT金田A	SZ
600779	600779.SS	水井坊	SH
688168	688168.SS	安博通	SH
002353	002353.SZ	杰瑞股份	SZ
001288	001288.SZ	运机集团	SZ
000915	000915.SZ	华特达因	SZ
001226	001226.SZ	拓山重工	SZ
603755	603755.SS	日辰股份	SH
688278	688278.SS	特宝生物	SH
688577	688577.SS	浙海德曼	SH
001218	001218.SZ	丽臣实业	SZ
605117	605117.SS	德业股份	SH
603255	603255.SS	鼎际得	SH
600989	600989.SS	宝丰能源	SH
300218	300218.SZ	安利股份	SZ
600519	600519.SS	贵州茅台	SH
600188	600188.SS	兖矿能源	SH
601001	601001.SS	晋控煤业	SH
688323	688323.SS	瑞华泰	SH
603833	603833.SS	欧派家居	SH
300154	300154.SZ	瑞凌股份	SZ
603085	603085.SS	天成自控	SH
600452	600452.SS	涪陵电力	SH
300669	300669.SZ	沪宁股份	SZ
002993	002993.SZ	奥海科技	SZ
603899	603899.SS	晨光股份	SH
603656	603656.SS	泰禾智能	SH
603689	603689.SS	皖天然气	SH
600177	600177.SS	雅戈尔	SH
601939	601939.SS	建设银行	SH
600119	600119.SS	长江投资	SH
301035	301035.SZ	润丰股份	SZ
001322	001322.SZ	箭牌家居	SZ
002531	002531.SZ	天顺风能	SZ
002293	002293.SZ	罗莱生活	SZ
000333	000333.SZ	美的集团	SZ
603190	603190.SS	亚通精工	SH
603699	603699.SS	纽威股份	SH
000410	000410.SZ	沈阳机床	SZ
603816	603816.SS	顾家家居	SH
002831	002831.SZ	裕同科技	SZ
300056	300056.SZ	中创环保	SZ
000902	000902.SZ	新洋丰	SZ
002444	002444.SZ	巨星科技	SZ
301000	301000.SZ	肇民科技	SZ
000096	000096.SZ	广聚能源	SZ
603416	603416.SS	信捷电气	SH
300930	300930.SZ	屹通新材	SZ
600689	600689.SS	上海三毛	SH
300500	300500.SZ	启迪设计	SZ
601607	601607.SS	上海医药	SH
002865	002865.SZ	钧达股份	SZ
002661	002661.SZ	克明食品	SZ
601666	601666.SS	平煤股份	SH
688049	688049.SS	炬芯科技	SH
000680	000680.SZ	山推股份	SZ
603207	603207.SS	小方制药	SH
000520	000520.SZ	凤凰航运	SZ
300750	300750.SZ	宁德时代	SZ
002386	002386.SZ	天原股份	SZ
603069	603069.SS	海汽集团	SH
000913	000913.SZ	钱江摩托	SZ
603176	603176.SS	汇通集团	SH
002564	002564.SZ	*ST天沃	SZ
000738	000738.SZ	航发控制	SZ
600382	600382.SS	广东明珠	SH
603568	603568.SS	伟明环保	SH
600487	600487.SS	亨通光电	SH
603021	603021.SS	山东华鹏	SH
002508	002508.SZ	老板电器	SZ
002828	002828.SZ	贝肯能源	SZ
003036	003036.SZ	泰坦股份	SZ
300694	300694.SZ	蠡湖股份	SZ
002726	002726.SZ	龙大美食	SZ
002251	002251.SZ	ST步步高	SZ
000869	000869.SZ	张 裕Ａ	SZ
601018	601018.SS	宁波港	SH
000651	000651.SZ	格力电器	SZ
600956	600956.SS	新天绿能	SH
000637	000637.SZ	茂化实华	SZ
301345	301345.SZ	涛涛车业	SZ
688136	688136.SS	科兴制药	SH
688257	688257.SS	新锐股份	SH
300321	300321.SZ	同大股份	SZ
600684	600684.SS	珠江股份	SH
002040	002040.SZ	南 京 港	SZ
603848	603848.SS	好太太	SH
601633	601633.SS	长城汽车	SH
000534	000534.SZ	万泽股份	SZ
300838	300838.SZ	浙江力诺	SZ
002998	002998.SZ	优彩资源	SZ
300935	300935.SZ	盈建科	SZ
002757	002757.SZ	南兴股份	SZ
002047	002047.SZ	宝鹰股份	SZ
300067	300067.SZ	安诺其	SZ
600798	600798.SS	宁波海运	SH
601077	601077.SS	渝农商行	SH
600059	600059.SS	古越龙山	SH
001872	001872.SZ	招商港口	SZ
601225	601225.SS	陕西煤业	SH
600702	600702.SS	舍得酒业	SH
300266	300266.SZ	兴源环境	SZ
603708	603708.SS	家家悦	SH
601658	601658.SS	邮储银行	SH
300173	300173.SZ	福能东方	SZ
601988	601988.SS	中国银行	SH
002891	002891.SZ	中宠股份	SZ
600082	600082.SS	海泰发展	SH
603709	603709.SS	中源家居	SH
600617	600617.SS	国新能源	SH
301227	301227.SZ	森鹰窗业	SZ
002059	002059.SZ	云南旅游	SZ
300017	300017.SZ	网宿科技	SZ
300552	300552.SZ	万集科技	SZ
688788	688788.SS	科思科技	SH
600153	600153.SS	建发股份	SH
600132	600132.SS	重庆啤酒	SH
300245	300245.SZ	天玑科技	SZ
688717	688717.SS	艾罗能源	SH
600966	600966.SS	博汇纸业	SH
600458	600458.SS	时代新材	SH
603668	603668.SS	天马科技	SH
605188	605188.SS	国光连锁	SH
002256	002256.SZ	兆新股份	SZ
601021	601021.SS	春秋航空	SH
300255	300255.SZ	常山药业	SZ
603311	603311.SS	金海高科	SH
002461	002461.SZ	珠江啤酒	SZ
000088	000088.SZ	盐 田 港	SZ
603963	603963.SS	*ST大药	SH
600227	600227.SS	赤天化	SH
603871	603871.SS	嘉友国际	SH
300765	300765.SZ	新诺威	SZ
605016	605016.SS	百龙创园	SH
600642	600642.SS	申能股份	SH
601000	601000.SS	唐山港	SH
688612	688612.SS	威迈斯	SH
002046	002046.SZ	国机精工	SZ
000929	000929.SZ	兰州黄河	SZ
601398	601398.SS	工商银行	SH
600735	600735.SS	新华锦	SH
605199	605199.SS	葫芦娃	SH
002628	002628.SZ	成都路桥	SZ
601006	601006.SS	大秦铁路	SH
000922	000922.SZ	佳电股份	SZ
601579	601579.SS	会稽山	SH
603978	603978.SS	深圳新星	SH
603507	603507.SS	振江股份	SH
688510	688510.SS	航亚科技	SH
603029	603029.SS	天鹅股份	SH
688608	688608.SS	恒玄科技	SH
002811	002811.SZ	郑中设计	SZ
300191	300191.SZ	潜能恒信	SZ
000513	000513.SZ	丽珠集团	SZ
000937	000937.SZ	冀中能源	SZ
600287	600287.SS	ST舜天	SH
605388	605388.SS	均瑶健康	SH
301333	301333.SZ	诺思格	SZ
603886	603886.SS	元祖股份	SH
000983	000983.SZ	山西焦煤	SZ
603326	603326.SS	我乐家居	SH
603697	603697.SS	有友食品	SH
603908	603908.SS	牧高笛	SH
600648	600648.SS	外高桥	SH
002043	002043.SZ	兔 宝 宝	SZ
605299	605299.SS	舒华体育	SH
600540	600540.SS	新赛股份	SH
688506	688506.SS	百利天恒-U	SH
688459	688459.SS	哈铁科技	SH
000070	000070.SZ	ST特信	SZ
600276	600276.SS	恒瑞医药	SH
002039	002039.SZ	黔源电力	SZ
601019	601019.SS	山东出版	SH
600491	600491.SS	龙元建设	SH
600027	600027.SS	华电国际	SH
603299	603299.SS	苏盐井神	SH
605128	605128.SS	上海沿浦	SH
600243	600243.SS	青海华鼎	SH
600598	600598.SS	北大荒	SH
603208	603208.SS	江山欧派	SH
601339	601339.SS	百隆东方	SH
601728	601728.SS	中国电信	SH
601877	601877.SS	正泰电器	SH
000663	000663.SZ	永安林业	SZ
600231	600231.SS	凌钢股份	SH
601288	601288.SS	农业银行	SH
002749	002749.SZ	国光股份	SZ
002278	002278.SZ	神开股份	SZ
600985	600985.SS	淮北矿业	SH
688377	688377.SS	迪威尔	SH
601121	601121.SS	宝地矿业	SH
600019	600019.SS	宝钢股份	SH
605099	605099.SS	共创草坪	SH
600489	600489.SS	中金黄金	SH
600298	600298.SS	安琪酵母	SH
301080	301080.SZ	百普赛斯	SZ
688036	688036.SS	传音控股	SH
601126	601126.SS	四方股份	SH
603606	603606.SS	东方电缆	SH
601882	601882.SS	海天精工	SH
601366	601366.SS	利群股份	SH
000698	000698.SZ	沈阳化工	SZ
605268	605268.SS	王力安防	SH
603948	603948.SS	建业股份	SH
002714	002714.SZ	牧原股份	SZ
600782	600782.SS	新钢股份	SH
600028	600028.SS	中国石化	SH
002668	002668.SZ	TCL智家	SZ
000408	000408.SZ	藏格矿业	SZ
002083	002083.SZ	孚日股份	SZ
000726	000726.SZ	鲁 泰Ａ	SZ
603009	603009.SS	北特科技	SH
002679	002679.SZ	福建金森	SZ
002901	002901.SZ	大博医疗	SZ
600057	600057.SS	厦门象屿	SH
300888	300888.SZ	稳健医疗	SZ
300199	300199.SZ	翰宇药业	SZ
301397	301397.SZ	溯联股份	SZ
301108	301108.SZ	洁雅股份	SZ
688339	688339.SS	亿华通-U	SH
603801	603801.SS	志邦家居	SH
000786	000786.SZ	北新建材	SZ
603056	603056.SS	德邦股份	SH
000037	000037.SZ	深南电A	SZ
688081	688081.SS	兴图新科	SH
300449	300449.SZ	汉邦高科	SZ
002719	002719.SZ	麦趣尔	SZ
600665	600665.SS	天地源	SH
301235	301235.SZ	华康医疗	SZ
601328	601328.SS	交通银行	SH
000430	000430.SZ	张家界	SZ
603757	603757.SS	大元泵业	SH
603992	603992.SS	松霖科技	SH
000933	000933.SZ	神火股份	SZ
300808	300808.SZ	久量股份	SZ
301365	301365.SZ	矩阵股份	SZ
603766	603766.SS	隆鑫通用	SH
002872	002872.SZ	ST天圣	SZ
600801	600801.SS	华新水泥	SH
002671	002671.SZ	龙泉股份	SZ
000978	000978.SZ	桂林旅游	SZ
000816	000816.SZ	智慧农业	SZ
603599	603599.SS	广信股份	SH
601857	601857.SS	中国石油	SH
688361	688361.SS	中科飞测	SH
603317	603317.SS	天味食品	SH
002772	002772.SZ	众兴菌业	SZ
300982	300982.SZ	苏文电能	SZ
002687	002687.SZ	乔治白	SZ
688603	688603.SS	天承科技	SH
000911	000911.SZ	广农糖业	SZ
000708	000708.SZ	中信特钢	SZ
002357	002357.SZ	富临运业	SZ
603939	603939.SS	益丰药房	SH
600023	600023.SS	浙能电力	SH
002625	002625.SZ	光启技术	SZ
601007	601007.SS	金陵饭店	SH
688184	688184.SS	帕瓦股份	SH
600280	600280.SS	中央商场	SH
600791	600791.SS	京能置业	SH
000895	000895.SZ	双汇发展	SZ
600149	600149.SS	廊坊发展	SH
301331	301331.SZ	恩威医药	SZ
000565	000565.SZ	渝三峡Ａ	SZ
600997	600997.SS	开滦股份	SH
600448	600448.SS	华纺股份	SH
688625	688625.SS	呈和科技	SH
603669	603669.SS	灵康药业	SH
600678	600678.SS	四川金顶	SH
000423	000423.SZ	东阿阿胶	SZ
301326	301326.SZ	捷邦科技	SZ
688611	688611.SS	杭州柯林	SH
603903	603903.SS	中持股份	SH
605567	605567.SS	春雪食品	SH
603399	603399.SS	永杉锂业	SH
605118	605118.SS	力鼎光电	SH
601799	601799.SS	星宇股份	SH
603163	603163.SS	圣晖集成	SH
000598	000598.SZ	兴蓉环境	SZ
300895	300895.SZ	铜牛信息	SZ
688163	688163.SS	赛伦生物	SH
000538	000538.SZ	云南白药	SZ
300029	300029.SZ	ST天龙	SZ
603608	603608.SS	*ST天创	SH
688772	688772.SS	珠海冠宇	SH
603260	603260.SS	合盛硅业	SH
600036	600036.SS	招商银行	SH
600919	600919.SS	江苏银行	SH
603518	603518.SS	锦泓集团	SH
601158	601158.SS	重庆水务	SH
000632	000632.SZ	三木集团	SZ
002142	002142.SZ	宁波银行	SZ
688575	688575.SS	亚辉龙	SH
603655	603655.SS	朗博科技	SH
600039	600039.SS	四川路桥	SH
002594	002594.SZ	比亚迪	SZ
688366	688366.SS	昊海生科	SH
000710	000710.SZ	贝瑞基因	SZ
601188	601188.SS	龙江交通	SH
600312	600312.SS	平高电气	SH
000858	000858.SZ	五 粮 液	SZ
605020	605020.SS	永和股份	SH
601058	601058.SS	赛轮轮胎	SH
600976	600976.SS	健民集团	SH
603043	603043.SS	广州酒家	SH
688093	688093.SS	世华科技	SH
002664	002664.SZ	信质集团	SZ
300037	300037.SZ	新宙邦	SZ
688458	688458.SS	美芯晟	SH
000061	000061.SZ	农 产 品	SZ
688657	688657.SS	浩辰软件	SH
600559	600559.SS	老白干酒	SH
605259	605259.SS	绿田机械	SH
000739	000739.SZ	普洛药业	SZ
000017	000017.SZ	深中华A	SZ
603813	603813.SS	原尚股份	SH
600987	600987.SS	航民股份	SH
002837	002837.SZ	英维克	SZ
603919	603919.SS	金徽酒	SH
300889	300889.SZ	爱克股份	SZ
601229	601229.SS	上海银行	SH
000419	000419.SZ	通程控股	SZ
001209	001209.SZ	洪兴股份	SZ
000605	000605.SZ	渤海股份	SZ
688399	688399.SS	硕世生物	SH
600585	600585.SS	海螺水泥	SH
603826	603826.SS	坤彩科技	SH
001223	001223.SZ	欧克科技	SZ
603079	603079.SS	圣达生物	SH
600080	600080.SS	金花股份	SH
605108	605108.SS	同庆楼	SH
002763	002763.SZ	汇洁股份	SZ
688789	688789.SS	宏华数科	SH
603167	603167.SS	渤海轮渡	SH
603139	603139.SS	康惠制药	SH
688622	688622.SS	禾信仪器	SH
603381	603381.SS	永臻股份	SH
605033	605033.SS	美邦股份	SH
300237	300237.SZ	美晨科技	SZ
300205	300205.SZ	ST天喻	SZ
002523	002523.SZ	天桥起重	SZ
000545	000545.SZ	金浦钛业	SZ
603565	603565.SS	中谷物流	SH
002931	002931.SZ	锋龙股份	SZ
600916	600916.SS	中国黄金	SH
600655	600655.SS	豫园股份	SH
600809	600809.SS	山西汾酒	SH
688283	688283.SS	坤恒顺维	SH
002425	002425.SZ	ST凯文	SZ
603685	603685.SS	晨丰科技	SH
688592	688592.SS	司南导航	SH
603336	603336.SS	宏辉果蔬	SH
688319	688319.SS	欧林生物	SH
603867	603867.SS	新化股份	SH
600875	600875.SS	东方电气	SH
688208	688208.SS	道通科技	SH
002682	002682.SZ	龙洲股份	SZ
688606	688606.SS	奥泰生物	SH
301287	301287.SZ	康力源	SZ
600293	600293.SS	三峡新材	SH
600060	600060.SS	海信视像	SH
002849	002849.SZ	威星智能	SZ
600232	600232.SS	金鹰股份	SH
002943	002943.SZ	宇晶股份	SZ
002648	002648.SZ	卫星化学	SZ
688418	688418.SS	震有科技	SH
603101	603101.SS	汇嘉时代	SH
000955	000955.SZ	欣龙控股	SZ
600419	600419.SS	天润乳业	SH
600158	600158.SS	中体产业	SH
001318	001318.SZ	阳光乳业	SZ
300757	300757.SZ	罗博特科	SZ
688576	688576.SS	西山科技	SH
600712	600712.SS	南宁百货	SH
300668	300668.SZ	杰恩设计	SZ
001391	001391.SZ	C国货航	SZ
300540	300540.SZ	蜀道装备	SZ
603288	603288.SS	海天味业	SH
600638	600638.SS	新黄浦	SH
002370	002370.SZ	亚太药业	SZ
300778	300778.SZ	新城市	SZ
603970	603970.SS	中农立华	SH
300408	300408.SZ	三环集团	SZ
600507	600507.SS	方大特钢	SH
000063	000063.SZ	中兴通讯	SZ
600496	600496.SS	精工钢构	SH
688396	688396.SS	华润微	SH
002521	002521.SZ	齐峰新材	SZ
002705	002705.SZ	新宝股份	SZ
603808	603808.SS	歌力思	SH
002105	002105.SZ	信隆健康	SZ
001210	001210.SZ	金房能源	SZ
600305	600305.SS	恒顺醋业	SH
688349	688349.SS	三一重能	SH
001337	001337.SZ	四川黄金	SZ
600738	600738.SS	丽尚国潮	SH
605183	605183.SS	确成股份	SH
301298	301298.SZ	东利机械	SZ
000910	000910.SZ	大亚圣象	SZ
603590	603590.SS	康辰药业	SH
603059	603059.SS	倍加洁	SH
600064	600064.SS	南京高科	SH
301589	301589.SZ	诺瓦星云	SZ
603515	603515.SS	欧普照明	SH
601818	601818.SS	光大银行	SH
600011	600011.SS	华能国际	SH
300157	300157.SZ	新锦动力	SZ
688275	688275.SS	万润新能	SH
600387	600387.SS	*ST海越	SH
601989	601989.SS	中国重工	SH
002492	002492.SZ	恒基达鑫	SZ
001914	001914.SZ	招商积余	SZ
603239	603239.SS	浙江仙通	SH
600936	600936.SS	广西广电	SH
002415	002415.SZ	海康威视	SZ
002179	002179.SZ	中航光电	SZ
301117	301117.SZ	佳缘科技	SZ
688679	688679.SS	通源环境	SH
600510	600510.SS	黑牡丹	SH
000735	000735.SZ	罗 牛 山	SZ
600755	600755.SS	厦门国贸	SH
601127	601127.SS	赛力斯	SH
601825	601825.SS	沪农商行	SH
600515	600515.SS	海南机场	SH
600573	600573.SS	惠泉啤酒	SH
603100	603100.SS	川仪股份	SH
600792	600792.SS	云煤能源	SH
601665	601665.SS	齐鲁银行	SH
603726	603726.SS	朗迪集团	SH
600822	600822.SS	上海物贸	SH
688067	688067.SS	爱威科技	SH
603225	603225.SS	新凤鸣	SH
601518	601518.SS	吉林高速	SH
002883	002883.SZ	中设股份	SZ
300775	300775.SZ	三角防务	SZ
002574	002574.SZ	明牌珠宝	SZ
603681	603681.SS	永冠新材	SH
688700	688700.SS	东威科技	SH
600258	600258.SS	首旅酒店	SH
600795	600795.SS	国电电力	SH
603073	603073.SS	彩蝶实业	SH
603700	603700.SS	宁水集团	SH
603045	603045.SS	福达合金	SH
600470	600470.SS	六国化工	SH
